ID,L_Name,F_Name,Class,Major 1,Major 2,Minor 1,Advisor
16624786,Wilke,Jasmine,04,BUS,,ECO,Barnett
15302775,Bartell,Xavier,04,SOC,,CRW,Rodgers
15844793,Blue,Gad,03,CS,DS,,Hughes
13183806,Henderson,Sydney,02,ACP,DS,,Rodgers
12743812,Manternach,Alex,01,EXP,,,Christensen
14675814,Ellsworth,Kellie,01,EXP,,,Westberg
11082811,Maske,Madison,01,EXP,,,Chaplin
13711787,Grech,Alexander,03,ECO,,DS,Eichhorn
DS   230  01
18043755,Grigsby,Lyndsay,02,EXP,,,Hughes
15636813,Eastman,Gad,01,EXP,,,Chihak
13012799,Peterson,Catherine,04,BCH,CHM,CS,Stead
12252805,Joselit,Brendan,01,EXP,,,Akgun
19038795,Biswa,Nico,03,CS,DS,,Stobb
17356796,Falck,Tim,04,CS,PSY,,Hughes
19529802,Askew,Tamara,02,EXP,,,Stobb
DS   315  01
15703782,Nosekabel,Tia,04,CS,,MTH,Hughes
10248784,Kendle,Thanh,04,PHY,CS,,Akgun
12360788,Browne,Dolan,04,CS,ECO,,Eichhorn
18206787,Meehan,Madi,04,PHY,CS,,Akgun
14242789,Sukalski,Michaela,04,IBU,CS,,Melcher
13183807,Hougen,MyKeisha,03,CS,,,Hughes
14783793,Lona Garcia,Olivia,02,CS,,,Hostetler
10788785,Fagans,Brian,04,MTH,ECO,PHY,Baranowski
19768796,Glandt,Victoria,03,EXP,,,Eichhorn
ECO  175  01
19629807,Finch,Torrie,01,EXP,,,Herron
10581814,Hewitt,Kiersten,01,EXP,,,Farrell
14205815,Jones,Moet,02,EXP,,,Melcher
11121808,Loza,Adam,01,EXP,,,Rydze
14004808,Rowe,Gabe,01,EXP,,,Westberg
12752800,Tranel,Avery,02,EXP,,,Hughes
14045815,Eastman,MJ,01,EXP,,,Hausknecht
11211805,Hansen,Brady,02,EXP,,,Stobb
10030809,Stegen,Jack,01,EXP,,,Affatigato
11621809,Stiles,Adam,01,EXP,,,Miller
17837806,Mills,Paige,01,EXP,,,Herron
13093809,Neppl,Micah,01,EXP,,,Rodriguez Moreno
15336811,Goldsmith,Jay,01,EXP,,,Herron
10481815,Garcia,Diana,01,EXP,,,Cross
18399811,Koons,Thomas,01,EXP,,,Cross
11492812,Clay,Alex,01,EXP,,,Westberg
18968809,Richards,MJ,01,EXP,,,Nesmith
16266803,Wilson,Daniel,02,EXP,,,Chaimov
11181807,Preheim,Zachary,03,EXP,,,Hughes
18479813,Kintopf,John,01,EXP,,,Chaimov
16567815,Salmi-Perry,Jerry,01,EXP,,,St. Clair
18439810,Reimnitz,Raymond,01,EXP,,,Johnson
18939812,Silver,Luke,01,EXP,,,Perry
10060803,Webb,Alexandra,01,EXP,,,Stead
11182815,Northrop,Jack,01,EXP,,,Johnson
ECO  175  02
19109806,Nelson,Skye,01,EXP,,,Brown
10240808,Button,Kelli,01,EXP,,,Nordmann
14095812,Koenen,Gavin,01,EXP,,,Rydze
10251815,Shchekin,Adrianna,02,EXP,,,Eichhorn
10009797,Christians,Anja,03,ENV,CRW,ART,St. Clair
10450800,Mcluen,Cassandra,01,ACP,,,Perry
17928811,Glandt,Aidan,01,EXP,,,Miller
18688803,Patel,Monét,01,EXP,,,Rydze
12339771,Frost,Katherine,,EXP,,,Eichhorn
15135808,Strauel,James,01,EXP,,,Lanegran
13544814,Ramos,Hudson,02,CS,,,Hughes
15645808,Twight,Abigail,01,EXP,,,Chen
17788813,Wilson,Grace,01,EXP,,,Affatigato
17047805,Norris,Suzanna,02,ELM,KIN,SEC,Cross
19279803,Anthony,Patrick,01,EXP,,,Bragatto
14574801,Zeonweh,Gad,02,EXP,,,Atwater
14975813,Mittelmark,Nolan,01,EXP,,,Westberg
13593802,Reilly,Thomas,02,EXP,,,Chen
14285815,Hodges,Liana,02,EXP,,,Christensen
15326810,Quarrie,Gloria,01,EXP,,,Chaplin
16106802,Tranel,Ben,01,EXP,,,Recker
11102814,Budhwani,Alexis,02,SPA,IS,,Chaimov
18519810,Arens,Abigail,01,EXP,,,Westberg
11792812,Sar,Sunny,01,EXP,,,Herron
15356815,Tran,Will,02,EXP,,,Westberg
ECO  175  03
13893806,Pazour,Julie,02,BSN,,,Siems
13484814,Eastman,Trisan,01,EXP,,,Affatigato
19889807,Petzold,Jayla,01,EXP,,,Hausknecht
16027815,Pazour,Alexa,08,EXP,,,Chaimov
13783808,Nepple,Bree,01,EXP,,,Perry
12342800,Pittman,Jill,02,ELM,,,Kress
15715803,Floyd,Lilly,01,EXP,,,Barnett
18728803,Brockmeyer,Adam,02,EXP,,,Libby
10590806,Lindgren,Will,01,EXP,,,Akgun
14223799,Johnson,Lilly,03,PHY,MTH,,Akgun
16976803,Theriault,Tara,02,PHY,,,Affatigato
17077805,Noisette,Alexa,02,EXP,,,Leonardo
14374806,Bechdol,Lucas,02,EXP,,,Hayes
11339781,Mosinski,John,02,COM,,,Westberg
14345811,McCrary,Leilani,01,EXP,,,Lanegran
19559801,Butler,Mikayla,02,EXP,,,Bragatto
10591810,Alejo,Precious,01,EXP,,,Chaimov
11482810,Gorden Mercer,Maui,01,EXP,,,Cross
11832810,Godfrey,Moet,01,EXP,,,Kelley
13754813,Blunt,Bree,01,EXP,,,Chen
10890804,Noor,Elise,02,EXP,,,Christensen
16177812,Barnes,Amaia,01,EXP,,,Kelley
13842793,He,Kalynn,03,EXP,,,Kuennen
10470806,Roberts,Dolan,01,EXP,,,Chen
15246815,Hernandez,Amanda,02,EXP,,,Leonardo
18219810,Vickers,Kenidi,01,EXP,,,Perry
16587814,Nowobilski,Sydney,01,EXP,,,Hausknecht
18539815,Vroman,Shannon,01,EXP,,,Rydze
10190803,Schiesher,Maxwell,02,ENG,,SEC,Hausknecht
ECO  215  01
19718799,Becher,Jack,02,EXP,,,Melcher
19838799,MacFarland,Lauren,02,ACP,ACM,ECO,Perry
10340800,Baugh,Reagan,02,EXP,,,Perry
13423803,Escalante,Cassie,01,EXP,,,Nguyen
15305800,Nelson,Mitchell,01,EXP,,,Hausknecht
13902791,Hatfield,Keena,03,ART,,,Perry
19019800,Klein,Alex,02,EXP,,,Carstens
14905815,Cota,Phoenix,08,EXP,,,Chaimov
11561801,Camargo,Nicholas,02,EXP,,,Atwater
12992801,Norris,Anna,01,DS,BUS,ECO,Baranowski
10040805,Osburn-Hassan,Michaela,01,BUS,,,Baranowski
13543804,Schiesher,Lyndsay,02,BUS,ACM,,Perry
18378804,Lopez,Ashley,02,EXP,,,Barnett
19886777,Chambless,James,02,EXP,,,Kuennen
13813807,Welch,Sophie,01,EXP,,,Nguyen
11201804,Johnson,Chloe,02,BUS,ACM,,Lanegran
11889788,Brunner,Patrick,03,PSY,BUS,,Brown
13653806,Russell,Jake,02,EXP,,,Nguyen
17596796,Linnear,Annabel,03,EXP,,,Chen
15945803,Weber,Jaren,01,EXP,,,Keenan
16306804,Oware,Ella,02,EXP,,,Baranowski
16926802,Valley,Crystal,02,HIS,,SEC,Kensky
17037802,Hoppenjans,Lauren,02,ACP,BUS,,Perry
14684806,Davis,Gabriella,01,EXP,,,Nguyen
15195804,Ausenhus,Jelica,02,EXP,,,Baranowski
19779802,Callahan,Charles,02,ACP,,,Perry
ECO  215  02
13582790,Johanns,Clayton,02,EXP,,,Atwater
18618804,Huynh,Jaden,01,EXP,,,Kensky
16155790,Ortega,Ethan,03,EXP,,,Chen
10390800,Shchekin,Christina,02,EXP,,,Baranowski
17736790,Frana,Sean,02,BIO,ENV,,Ellis
15675803,Hughes,John,02,EXP,,,Melcher
12512806,Velez,Addie,01,EXP,,,Westberg
12171795,Shrestha,Addie,02,CS,MTH,,Barnett
17445787,La Rosa,Madison,03,BUS,,,Kuennen
12552806,Frazier,Gracey,01,EXP,,,Chen
17127800,Jones,Katie,02,EXP,,,Perry
17547800,Noe,Daniel,01,EXP,,,Bragatto
15334791,Moore,Jeana,03,EXP,,,Chaplin
15974791,Stitt,Jackie,03,BUS,,ANT,Carstens
10330801,Finneman,Ethan,02,EXP,,,Baranowski
19769806,Shackelford,Evan,03,IBU,,,Kuennen
11821804,Johnson,Ella,02,EXP,,,Carson
11869788,Almarales,Bree,04,SCJ,BUS,,Barnett
17667801,Kim,Breeana,02,EXP,,,Perry
10510805,Brockmeyer,Haley,02,EXP,,,Barnett
17526796,Welna,Thomas,02,EXP,,,Chaimov
16557815,Arens,Garrison,02,EXP,,,Kuennen
12251797,Green,Jessica,03,EXP,,,Rydze
18188802,Sly,Kaylynn,02,EXP,,,Perry
10129795,Webb,Samantha,03,EXP,,,Affatigato
19299802,Brown,Kayla,02,ACP,BUS,SPA,Melcher
12612807,Glandt,Gable,02,EXP,,,Hoover
ECO  225  01
17936795,Chambers,Abigail,03,BUS,,ECO,Kuennen
11399782,Koch,Will,04,BUS,,,Kuennen
11680794,Hangartner,Carley,03,EXP,,,Eichhorn
17946795,Duron,Nils,03,BUS,,,Eichhorn
16565790,Newton,Keegan,03,EXP,,,Eichhorn
16224788,Fajardo,Tabitha,04,BUS,,,Atwater
17325784,Kepros Caballero,Grifen,04,ACM,BUS,ECO,Baranowski
13143803,Doromal,Diana,02,BUS,ECO,,Westberg
10889791,Valdivia Araya,Katie,04,ECO,,MTH,Eichhorn
11259785,Hanson,McKenna,04,BUS,,ECO,Buckaloo
13512791,Reeves,Ryan,03,BUS,,,Atwater
10349798,Evans,Victoria,02,BUS,,,Barnett
14462783,Petzold,Calvin,03,BUS,,,Atwater
18937791,Salrin,Claire,03,EXP,,,Cross
19888791,Bogart,Marissa,04,ECO,BUS,MTH,Eichhorn
10399792,Kotula,Breeana,03,BUS,,,Kuennen
16876806,Graham,Jacob,02,BUS,COM,,Lensing
16665795,Sloth,Ta’sje’,02,ECO,,,Lensing
18377792,Akahrir,Gracie,04,ECO,MTH,,Westberg
19738792,Schmit,Lauren,03,BUS,ECO,,Baranowski
14732782,Rivera,Julia,04,BUS,POL,REL,Donofrio
19158795,Empen,Bianca,03,BUS,,ECO,Rydze
15723787,Estling,Bianca,04,ECO,POL,,Lanegran
19618796,Carter,Cristina,03,BUS,,,Lensing
17445788,Stallman,Natalie,04,BUS,,,Barnett
17216793,Haynes,Jayden,03,BUS,ENG,ECO,Lensing
16344784,Trebon,Camille,04,BUS,,ECO,Nguyen
10788785,Fagans,Brian,04,MTH,ECO,PHY,Baranowski
ECO  237  01
12771790,Finer,Kenzie,03,BUS,ECO,,Kensky
13653803,Powers,Savannah,02,ECO,POL,REL,Westberg
17707804,Partain,Adam,02,ECO,FLM,,Nguyen
15163782,Abu-Halawa,Collin,04,BUS,,ECO,Carstens
13001781,Grewe,Alex,04,ECO,,DS,Westberg
12621794,Tredway,Will,03,BUS,ECO,,Eichhorn
11849787,Green,Ali,04,POL,ECO,PHL,Westberg
12452800,Lona Garcia,Charles,02,EXP,,,Westberg
10119791,Hougen,Adam,03,IBU,SPA,ECO,Affatigato
13092791,Hommowun,Allison,03,BUS,ACM,ECO,Perry
11551803,Peterson,Matt,02,EXP,,,Baranowski
18446787,Nguyen,Shae,04,BUS,ECO,,Eichhorn
14384803,Coleman,Jasmine,02,ECO,,,Barrow
10268788,Neppl,Duy,03,POL,ECO,,Lanegran
19327788,Chada,Ian,04,BUS,ECO,,Baranowski
11181804,Cain,Meghan,01,EXP,,,Kensky
12342805,Krizizke,Gabe,02,PHY,ECO,,Affatigato
17814778,Haynes,Emma,04,ECO,,,Westberg
16624786,Wilke,Jasmine,04,BUS,,ECO,Barnett
13532793,O'Connell,Taylor,03,BUS,ECO,,Eichhorn
14323795,Perry,Joel,03,POL,,ECO,Nesmith
18916786,Mills,Isabella,04,BUS,,ECO,Atwater
14482788,Seymour,Guy, III,04,BUS,,,Duru
10359795,Olney,Kate,02,ECO,,SEC,Westberg
13711787,Grech,Alexander,03,ECO,,DS,Eichhorn
ECO  315  01
10169791,Lage,Alyse,03,BUS,,ECO,Affatigato
18477795,DuFour,Sophie,03,EXP,,,Chen
11351801,Mau,Harry,02,EXP,,,Baranowski
10318783,Frantz,Eilish,04,BUS,,,Baranowski
14144801,Schultz,Ayesha,02,ECO,DS,,Westberg
15314792,Matchette,Cassandra,03,BUS,,ECO,Chaplin
16975792,Casey,Jordan,03,ECO,BUS,,Carstens
17358812,Petrovic,Reagan,02,EXP,,,Westberg
12051793,Ahmed,Nitu,02,ECO,,REL,Westberg
14104803,Lawrence,Alli,02,BUS,ECO,,Cross
11921807,Daniel-Medina,Jeannie,02,ECO,,CS,Eichhorn
ECO  336  01
14982788,Friddle,Dharma,04,BUS,ECO,,Eichhorn
14883790,Brown,Kellie,03,ECO,PHL,,Eichhorn
18716780,Leonard,Karen,04,MTH,EVS,ECO,Miller
11088777,Diaz,Shelby,04,MTH,BUS,,Chen
11019789,Zack,Megan,04,ECO,,PHL,Lensing
14282789,Heath,Carlin,04,CS,PHY,,Barnett
13183806,Henderson,Sydney,02,ACP,DS,,Rodgers
17336793,Shelley,Maddie,03,ECO,,MTH,Lensing
ECO  345  01
12880781,Finneman,Logan,04,ECO,,SPA,Baranowski
12620788,Voss,Creighton,04,ECO,BUS,,Westberg
18166784,Krueger,Adolfo,04,ECO,,,Lensing
14192786,Carsrud,Josabeth,04,BUS,ACM,,Barnett
18437793,Malone,Shaylee,03,IBU,,FRE,Chen
ECO  375  01   W
15793780,Villegas,Zachary,04,ECO,REL,,Westberg
16054782,Fedrick,Xavier,04,ACM,BUS,ECO,Melcher
11328779,La Rosa,Kayla,04,ACM,BUS,,Kuennen
16465797,Rivera,Jaiden,04,ACP,BUS,,Carstens
11479785,Chaney-Pruitt,Baylee,04,ECO,BUS,,Nguyen
EDU  105  01   W
15976812,Schiesher,Bennett,01,EXP,,,Farrell
14993796,Hoffman,Victoria,03,EXP,,,Atwater
13864811,Birgy,Sarah,01,EXP,,,Chen
12592808,Meade,Kaydence,01,EXP,,,Rydze
13562798,Buck,LaNyia,03,EXP,,,Eichhorn
11451800,Thurow,Tamara,02,ELM,,,Russell
11631806,Williams,Sarah,02,HIS,POL,SEC,Nordmann
17208815,Morris,Bree,02,EXP,,,Hayes
16466803,Mahler,Allison,02,EXP,,,Atwater
19300814,Kendle,Chris,01,EXP,,,Wolgast
15265809,Schloe,Madi,01,EXP,,,Lanegran
15455804,Woodbury,John,02,EXP,,,Keenan
17047803,Maturo,Jennifer,01,EXP,,,Barnett
10090805,Blunk,James,01,EXP,,,Atwater
10681810,Bohnen,Dolan,01,EXP,,,Libby
18528806,Plagge,Kiah,02,MUS,,,Shanley
19170811,Conde,AJ,01,EXP,,,Hausknecht
11502810,Vroman,Maxine,01,EXP,,,Libby
13754813,Blunt,Bree,01,EXP,,,Chen
13774810,Hardman,Nia,01,EXP,,,Johnson
10900804,Brazell,Garima,01,EXP,,,Recker
17278813,Barnes,Nicholas,02,EXP,,,Kress
13471787,Eichhorn,Benton,03,PHY,,,Duru
15196813,Sennett,Shae,01,EXP,,,Libby
EDU  105  02   W
19029807,Clarke,Kiily,01,EXP,,,Chaimov
19589807,Pohren,James,01,EXP,,,Nesmith
18618804,Huynh,Jaden,01,EXP,,,Kensky
12263812,Collins,Taylor,01,EXP,,,Cross
16317814,Martin,Ana,02,EXP,,,Shanley
10520801,Newell,Mia,02,THE,ENG,,Hayes
19580815,Kirk,Seth,02,EXP,,,Kress
14114809,Samuels,Haley,01,EXP,,,Chaimov
18798804,Hernandez,Megan,02,EXP,,,Hayes
16097814,Balachio,Karen,01,EXP,,,Herron
10171815,Rivera,Maria,02,EXP,,,Buckaloo
16206804,Malone,Simon,01,ELM,MUS,,Shanley
18288803,Madigan,Kalynn,01,EXP,,,Recker
11792813,Fang,Izzy,01,EXP,,,Chaplin
15475805,Noel,Joseph,01,EXP,,,Rydze
12193810,Dillon,DeeDee,01,EXP,,,Wolgast
12413810,Pio,Moet,01,EXP,,,Chaimov
12443814,Ameku,William,01,EXP,,,Carr
13864814,Hidlebaugh,Graham,01,EXP,,,Wolgast
10141812,Valdivia Araya,Abigail,01,EXP,,,Atwater
10359795,Olney,Kate,02,ECO,,SEC,Westberg
14664805,Sipwoli,Lauden,02,EXP,,,Barnett
19788793,MacFarland,Kadie,03,BIO,,,St. Clair
EDU  117  01
17396799,Kappeler,Victoria,01,EXP,,,Leonardo
16065798,Montes-Delgado,Ella,02,EXP,,,Russell
19148799,Lister,Adin,02,EXP,,,Hayes
18187795,Dutcher,Anne,03,EXP,,,Atwater
15595800,Stitt,Devin,01,EXP,,,Russell
15586815,Niemeyer,Amirah,01,EXP,,,St. Clair
10080809,Hoppenjans,Sydney,01,,,,Cross
14914809,Marshall,Kayla,01,EXP,,,Brown
19769809,Jadkarim,Andrew,01,EXP,,,Johnson
14373799,Kurimski,Emily,04,,,,Shanley
19909801,Singleton,Daniel,02,HIS,,MUS,Buckaloo
14405810,Heath,Ethan,01,EXP,,,Wolgast
10070806,Jones,Lizandra,02,EXP,,,Stead
18918802,Corcoran,Faith,02,ELM,,SPA,Russell
EDU  117  02
17387807,Sisk,Mickaela,01,EXP,,,Kelley
13702790,Polk,Makenna,03,BUS,,SEC,Eichhorn
11632813,Bushbaum,Josabeth,01,EXP,,,Chen
14253792,Krueger,Rami,03,ART,CS,,Rogers
12162802,Lenz,Austin,02,PHY,SOC,,Bragatto
10361814,Alzuwaini,Anne,01,EXP,,,Chaimov
15166815,Steele,Ethan,01,EXP,,,Nordmann
19220811,Lunkley,Kinsie,01,EXP,,,Lanegran
EDU  187  01   W
13292790,Ihle,Aryn,03,ENG,,SPA,Sodeman
10320808,Reeves,Mitchell,01,EXP,,,Chaimov
15456812,Montoya,Savana,01,EXP,,,Chaimov
11161808,Stokes,Emily,01,EXP,,,Brown
13923808,McLean,Adam,01,EXP,,,Brown
11581803,Hemaidan,Analise,02,MUE,,,Shanley
19309808,Cavanagh,Risako,01,EXP,,,St. Clair
18428805,Collins,John,02,MUS,,,Shanley
18309813,Capalbo,Harry,01,EXP,,,Herron
17978814,Alejo,Alphonso,01,EXP,,,Perry
18719812,Guyton,Garrett,01,EXP,,,Christensen
13373801,Clayton-Deavers,Lauren,02,MUE,,,Shanley
16977813,Starry,Ella,01,EXP,,,Christensen
17568815,Hanrahan,Reagan,01,EXP,,,Farrell
11060793,Hemaidan,Joshua,04,EXP,,,Falk
EDU  187  02   W
17476799,La Ronge,Camille,02,BSN,,,Umbarger-Mackey
13113805,Mba,Mckenzie,01,EXP,,,Johnson
12621794,Tredway,Will,03,BUS,ECO,,Eichhorn
11261800,Hall,Landen,02,ART,,SEC,Rogers
14292782,Walker,Emily,04,BUS,PR,COM,Westberg
15055800,Schmitt,Max,02,EXP,,,Russell
14932789,Goodyear,Bryn,03,PSY,,,Recker
18658800,Hardman,Cole,02,KIN,,,Atwater
15425804,Enzeroth,Amber,01,MUS,ELM,,Shanley
12012801,Kerns,Shelby,02,EXP,,,Brown
19886777,Chambless,James,02,EXP,,,Kuennen
11479785,Chaney-Pruitt,Baylee,04,ECO,BUS,,Nguyen
17258815,Kempf,Meagan,02,EXP,,,Umbarger-Mackey
16046802,Carr,Brittany,01,THE,SCJ,SEC,Barrow
19588793,Jankowski,Emily,02,KIN,,,St. Clair
EDU  195  01
13343803,Dickson,Becky,02,KIN,,,Cross
15985803,Guthrie,Celine,02,EXP,,,Hayes
14483790,Stotts,Ta’sje’,03,ELM,,,Kress
16295795,Decker,Bryn,03,ELM,,SPA,Kress
6205404,Malone,Garrett,04,HIS,,SEC,Buckaloo
12342800,Pittman,Jill,02,ELM,,,Kress
13633800,Kolthoff,Carter,02,EXP,,,McNabb
14314800,Williams,Jordan,01,ELM,AAM,SPA,Johnson
14374806,Bechdol,Lucas,02,EXP,,,Hayes
16346805,Crosby,Brianna,02,KIN,,,Hausknecht
19719809,Ridenour,Chloe,01,EXP,,,Miller
14572784,Schipper,Avery,04,ENG,,SEC,Kress
17466794,Montalbano,Sarah,03,SCJ,SOC,,McNabb
10000806,Askew,Kristin,03,EXP,,,Kress
13593802,Reilly,Thomas,02,EXP,,,Chen
13751781,Collachia,Maiya,04,SOC,SCJ,,Barnett
14073793,Schroeder,Precious,03,EXP,,,Rydze
11281804,Barreras,Brayden,01,EXP,,,Barnett
EDU  215  01   W
17227803,Lamb,Abby,03,ELM,,,Hayes
17207800,Falck,Ayesha,02,EXP,,,Russell
14942785,Kimbrough,Lindsay,04,ART,CRW,,Aspengren
19979800,Heeren,Rebecca,02,ELM,,,Kress
15234794,Gobeli,Daniel,02,ELM,,,Hayes
11961801,Bass,Jaiden,02,ELM,,,Kress
12132803,Bowles,Bassel,02,ELM,,,Kress
13873805,Almarales,Anushree,03,PE,,HSS,Rydze
EDU  219  01
15433786,Tigges,Allison,04,ENG,CRW,SEC,Kress
19806772,DeTombe,Will,04,ENG,THE,SEC,Hayes
EDU  260  01   W
18547790,Lueken,Michael,02,ELM,,,Kress
18296785,Artalejo,Megan,04,ELM,,,Farrell
18237795,Haynes,Molly,03,ELM,,,Kress
18087791,La Rosa,Allyssa,02,ELM,,,Hayes
19728791,Frantz,Gabriella,03,ELM,,,Kress
12651792,Fedrick,Kaiya,03,ELM,,,Kress
18557797,Griggs,Hailey,04,ELM,,,Kress
19047789,Nwosu,Simon,03,ELM,,,Kress
14473793,Weber,Alyse,03,ELM,,,Kress
18497793,Baker,Giovanni,03,ELM,,,Kress
EDU  270  01   W
15554797,Grech,Tamara,03,ELM,,ART,Hayes
13831781,Duron,Alex,04,ELM,,,Kress
11411801,Marinelli,Patrick,02,EXP,,,Chaimov
10839792,Kepros Caballero,Eva,04,SCJ,ENG,SEC,McNabb
12991798,Meehan,Heather,02,ELM,,,Russell
10268787,Freese,Genny,04,HIS,,SEC,Keenan
10610804,Kolker,Sofia,01,EXP,,,Sodeman
10190803,Schiesher,Maxwell,02,ENG,,SEC,Hausknecht
EDU  284  01
18566780,Chada,Braden,03,SOC,,,Kress
EDU  300  01
18727792,Cargille,Caitlin,03,ELM,,,Kress
18526786,Menke,Julia,04,ELM,,,Kress
EDU  311  01   W
16004784,Guevara,Diedrich,04,ENG,,SEC,McQueen
EDU  313  01   W
14801772,Chaney-Pruitt,Marissa,04,ELM,,,Kress
14551775,Tillery,Meagan,ST,TCE,,,Kress
19346776,Thayer,Sunny,04,ELM,,,Kress
12059777,Griest,Noah,04,ELM,,,Westberg
17644775,Ball,Brianna,04,ELM,,,Kress
ENG  101  01   W
13802790,Ahmed,Fernanda,03,PSY,ENG,GS,Kelly
13113805,Mba,Mckenzie,01,EXP,,,Johnson
10351813,Bogart,Harry,01,EXP,,,Herron
17105788,Villegas,Annika,03,EXP,,,Rydze
13683808,Niyirukundo,Connor,01,EXP,,,Wolgast
14474804,Benson,Cole,02,EXP,,,Barrow
17267808,Klein,Nathan,01,EXP,,,Miller
12503813,Fang,Orion,01,EXP,,,Rodriguez Moreno
16567811,Jaiswal,Ella,01,EXP,,,Christensen
15595801,Grewe,Matthew,02,EXP,,,Cross
10271815,Huse,Avalynn,01,EXP,,,Chihak
18638801,Voss,Joi-Damaris,02,EXP,,,Rydze
18497792,Mahler,Caden,03,CRW,,THE,Ziskowski
11922810,Amezcua,Jason,01,EXP,,,Hausknecht
17195783,Willett,Brahim,04,,CRW,,Goodson
ENG  107  01
19806772,DeTombe,Will,04,ENG,THE,SEC,Hayes
17377808,Hagan,Reagan,01,EXP,,,Libby
17547800,Noe,Daniel,01,EXP,,,Bragatto
19399808,Lister,Will,01,EXP,,,Johnson
17997800,Hodges,Oyin,02,EXP,,,Christensen
14942785,Kimbrough,Lindsay,04,ART,CRW,,Aspengren
17977809,Atz,Chance,01,EXP,,,Libby
19497783,Lloyd,Avery,04,BIO,,CHM,Cozine
16007813,Helmkamp,Natalie,01,EXP,,,Wolgast
10689796,Fleck,Sarah,02,ACM,,,Melcher
13233805,Palmer,Keegan,02,ACP,BUS,,Cross
14965811,Foreman,Glenna,01,EXP,,,Chaimov
13933803,Tostado,Brady,01,EXP,,,Umbarger-Mackey
11609786,Arrigoni,Joseph,04,ART,,,Goodson
15735802,Epps,Laina,02,ENG,CRW,,Hausknecht
18279810,Petit,Emily,01,EXP,,,Chaplin
19320810,Darling,Samantha,01,EXP,,,Lanegran
ENG  291  01   W
16125799,Calix,Elsie,02,PSY,,,Shaw
10490807,Collins,Eilish,08,EXP,,,Chaimov
19148799,Lister,Adin,02,EXP,,,Hayes
16305790,Ye,Kyle,03,HIS,,SEC,Chaimov
10009797,Christians,Anja,03,ENV,CRW,ART,St. Clair
18837790,Frost,Madalyn,03,PSY,SCJ,CRW,Farrell
12180782,Cheek,Madison,04,ENG,,CRW,Sodeman
12742800,Hite,Miu,02,EXP,,,Aspengren
16904782,Johns,Brianna,03,CRW,ENG,,McQueen
10839792,Kepros Caballero,Eva,04,SCJ,ENG,SEC,McNabb
13723802,Cummins,Fiona,02,EXP,,,Shaw
17216793,Haynes,Jayden,03,BUS,ENG,ECO,Lensing
10190803,Schiesher,Maxwell,02,ENG,,SEC,Hausknecht
ENG  301  01   W
10520801,Newell,Mia,02,THE,ENG,,Hayes
16544783,Anstett,Berrigan,04,BUS,,COM,Barnett
18216780,Linder,Nigel,04,ENG,CRW,HIS,Aspengren
14382784,Robinson,Olivia,04,ENG,,ASC,Shaw
ENG  337  01   W
13292790,Ihle,Aryn,03,ENG,,SPA,Sodeman
16384785,Tassey,Cristina,04,ENG,CRW,SPA,Hausknecht
ENG  454  01
16004784,Guevara,Diedrich,04,ENG,,SEC,McQueen
18566787,Chambers,Victoria,04,ENG,PHL,,Aspengren
12140782,Groat,Hailee,03,ENG,,ART,Aspengren
14572784,Schipper,Avery,04,ENG,,SEC,Kress
19829801,Dylan,Darby,04,ENG,,,Hausknecht
ENG  467  01   W
11311803,Washington,Haley,02,EXP,,,Atwater
10169791,Lage,Alyse,03,BUS,,ECO,Affatigato
10840806,Garcia,Kei'Yona,02,SCJ,,AAM,Rodgers
14922787,Fitzgerrel,Taylor,04,EXP,,,Akgun
11851803,Canney,Ben,02,EXP,,,Johnson
11201804,Johnson,Chloe,02,BUS,ACM,,Lanegran
12132803,Bowles,Bassel,02,ELM,,,Kress
14975811,Schuler,Max,01,EXP,,,Carr
13232793,Castro,Brian,03,FLM,PSY,CRW,Lemos
17498811,Irvin,Alexandria,01,EXP,,,Kelley
FLM  105  01
11340794,An,Sophia,02,EXP,,,Kensky
18058807,Hernandez,Harry,01,EXP,,,Atwater
12400786,Saunders,Lydia,04,CHM,,ASC,St. Clair
14685811,Buchanan,Orion,01,EXP,,,Chihak
18687799,Shelby,Diedrich,01,EXP,,,Atwater
11751808,Decker,Clayten,01,EXP,,,Brown
10340800,Baugh,Reagan,02,EXP,,,Perry
11969784,Allen,Valerie,03,BUS,,SPA,Baranowski
12342800,Pittman,Jill,02,ELM,,,Kress
12901798,Osterman,Majad,02,EXP,,,Westberg
19279803,Anthony,Patrick,01,EXP,,,Bragatto
11181804,Cain,Meghan,01,EXP,,,Kensky
17547801,Valenzuela,Kaleb,02,MUE,,,Shanley
10090805,Blunk,James,01,EXP,,,Atwater
14514805,Ishioka,Cas,02,EXP,,,Barnett
11090799,Boettger,Joely,03,BUS,,,Carstens
16667811,Parenteau,Talia,01,EXP,,,Chaimov
19998793,Mahler,Taryn,03,EXP,,,Ellis
FLM  105  02
12453815,Salsman,Chase,01,EXP,,,Hausknecht
19429807,Washington-Castro,Wallace,01,EXP,,,Johnson
10220808,Meares,Rachel,01,EXP,,,Nordmann
14735813,Stitt,Lydia,01,EXP,,,Herron
10800806,Griffin,Alex,02,EXP,,,Barnett
12882807,Button,Makayla,01,FLM,,,Lanegran
18268800,Jones,Tyler,02,HIS,,ANT,Keenan
16757812,Bruggers,Ruben,01,EXP,,,Nordmann
10700801,Dwelley,Myrna,01,EXP,,,Shaw
